CODCARRERA,EGRESO,LUGAR_LISTA,PREFERENCIA,DEPENDENCIA,COD_REGION_COLEGIO,PTJE_LENG,PTJE_MAT,PTJE_CIENCIAS,PTJE_HIST,PTJE_RANKING,RETENCION_AL_PRIMER_AÑO,RETENCION_AL_TERCER_AÑO,EXTRANJERO,CIUDAD_SEDE,GRATUIDAD,ETNIA,SEXO_(1F),TIPO_INGRESO_IEP-Excepción Lista espera Rep,TIPO_INGRESO_IRP-Lista de selección,TIPO_INGRESO_Otro ingreso,TIPO_COLEGIO_H1,TIPO_COLEGIO_H2,TIPO_COLEGIO_ND,TIPO_COLEGIO_T1,TIPO_COLEGIO_T2,TIPO_COLEGIO_T3,TIPO_COLEGIO_T5,EDAD_INGRESO
8483,2022,64.0,2.0,5.0,2.0,596.0,567.0,438.0,480.0,713.0,1,0,1,1,1,0,1,False,True,False,True,False,False,False,False,False,False,19
8483,2021,69.0,3.0,5.0,2.0,606.0,452.0,501.0,563.0,698.0,1,0,0,0,0,0,0,False,True,False,True,False,False,False,False,False,False,20
8483,2019,71.0,2.0,5.0,2.0,729.0,695.0,563.0,0.0,473.0,1,0,0,0,0,0,0,False,True,False,True,False,False,False,False,False,False,22
8483,2022,75.0,4.0,5.0,2.0,551.0,499.0,442.0,0.0,723.0,0,0,1,0,1,0,1,False,True,False,True,False,False,False,False,False,False,18
8483,2019,76.0,1.0,5.0,2.0,633.0,452.0,502.0,0.0,668.0,1,0,0,1,0,0,1,False,True,False,False,True,False,False,False,False,False,22
8483,2022,80.0,1.0,5.0,13.0,775.0,516.0,527.0,0.0,536.0,1,0,0,0,1,0,1,False,True,False,True,False,False,False,False,False,False,19
8483,2022,81.0,1.0,5.0,2.0,483.0,491.0,442.0,380.0,737.0,1,0,0,0,1,0,1,False,True,False,True,False,False,False,False,False,False,18
8483,2022,85.0,5.0,5.0,2.0,674.0,437.0,493.0,0.0,636.0,1,0,1,1,0,0,0,False,True,False,True,False,False,False,False,False,False,18
8483,2022,87.0,3.0,5.0,2.0,589.0,491.0,491.0,0.0,643.0,0,0,0,1,1,1,1,False,True,False,True,False,False,False,False,False,False,19
8483,2021,88.0,1.0,5.0,2.0,581.0,554.0,500.0,0.0,608.0,1,0,0,1,0,0,1,False,True,False,True,False,False,False,False,False,False,20
8483,2021,89.0,4.0,5.0,1.0,747.0,459.0,497.0,0.0,567.0,1,0,0,0,0,1,1,False,True,False,True,False,False,False,False,False,False,20
